date,change
01/01/2014,0.15
01/01/2014,-0.266666666667
01/01/2014,0.8
01/01/2014,-0.708333333333
01/01/2014,-0.0936639118457
01/01/2014,-0.0132450331126
01/01/2014,0.319444444444
01/01/2014,-0.790697674419
01/01/2014,-0.790697674419
01/01/2014,-0.790697674419
01/01/2014,-0.790697674419
01/01/2014,-0.140350877193
01/01/2014,0.276595744681
01/01/2014,0.166666666667
01/01/2014,-0.333333333333
01/01/2014,-0.551724137931
01/01/2014,-0.125
01/01/2014,-0.125
01/01/2014,-0.125
01/01/2014,1.30769230769
01/01/2014,-0.513274336283
01/01/2014,-0.492307692308
01/01/2014,-0.504504504505
01/01/2014,0.765957446809
01/01/2014,-0.274052478134
01/01/2014,-0.545454545455
01/01/2014,-0.393939393939
01/01/2014,-0.5
01/01/2014,-0.818181818182
01/01/2014,-0.818181818182
01/01/2014,-0.303797468354
01/01/2014,-0.555555555556
01/01/2014,1.03930131004
01/01/2014,0.011811023622
01/01/2014,0.0555555555556
01/01/2014,0.0
01/01/2014,-0.0357142857143
01/01/2014,-0.0555555555556
01/01/2014,-0.125
01/01/2014,0.0612244897959
01/01/2014,0.268221574344
01/01/2014,-0.477178423237
01/01/2014,-0.272727272727
01/01/2014,0.0994219653179
01/01/2014,0.160535117057
01/01/2014,-0.728813559322
01/01/2014,0.508960573477
01/01/2014,0.5
01/01/2014,-0.551020408163
01/01/2014,-0.709677419355
01/01/2014,1.2
01/01/2014,-0.0707317073171
01/01/2014,-0.318713450292
01/01/2014,0.181818181818
01/01/2014,-0.328358208955
01/01/2014,0.176848874598
01/01/2014,-0.199074074074
01/01/2014,8.42857142857
01/01/2014,0.333333333333
01/01/2014,-0.628571428571
01/01/2014,0.465517241379
01/01/2014,-0.783333333333
01/01/2014,-0.230769230769
01/01/2014,-0.375
01/01/2014,-0.363636363636
01/01/2014,-0.37037037037
01/01/2014,1.0
01/01/2014,0.74269005848
01/01/2014,-0.4
01/01/2014,-0.755555555556
01/01/2014,-0.294736842105
01/01/2014,-0.779661016949
01/01/2014,-0.0979591836735
01/01/2014,-0.230769230769
01/01/2014,-0.194444444444
01/01/2014,-0.304435483871
01/01/2014,-0.6
01/01/2014,-0.4
01/01/2014,-0.342105263158
01/01/2014,-0.636363636364
01/01/2014,-0.380952380952
01/01/2014,-0.740740740741
01/01/2014,-0.467532467532
01/01/2014,1.33333333333
01/01/2014,-0.25
01/01/2014,-0.777777777778
01/01/2014,-0.621621621622
01/01/2014,-0.75
01/01/2014,-0.727272727273
01/01/2014,-0.727272727273
01/01/2014,-0.727272727273
01/01/2014,-0.727272727273
01/01/2014,-0.586206896552
01/01/2014,-0.468085106383
01/01/2014,1.62420382166
01/01/2014,0.379310344828
01/01/2014,-0.875
01/01/2014,0.730337078652
01/01/2014,0.34693877551
01/01/2014,-0.666666666667
01/01/2014,-0.612244897959
01/01/2014,-0.0736842105263
01/01/2014,0.0225563909774
01/01/2014,1.84615384615
01/01/2014,-0.392156862745
01/01/2014,-0.511627906977
01/01/2014,-0.511627906977
01/01/2014,-0.4
01/01/2014,-0.115384615385
01/01/2014,1.28787878788
01/01/2014,1.78
01/01/2014,-0.408163265306
01/01/2014,1.33333333333
01/01/2014,-0.2
01/01/2014,0.0
01/01/2014,0.0
01/01/2014,-0.6
01/01/2014,-0.545454545455
01/01/2014,-0.00589970501475
01/01/2014,-0.833333333333
01/01/2014,-0.392857142857
01/01/2014,0.850746268657
01/01/2014,-0.103773584906
01/01/2014,-0.183333333333
01/01/2014,-0.213114754098
01/01/2014,-0.0169082125604
01/01/2014,-0.454545454545
01/01/2014,-0.454545454545
01/01/2014,-0.454545454545
01/01/2014,-0.206106870229
01/01/2014,0.132203389831
01/01/2014,-0.142857142857
01/01/2014,0.9
01/01/2014,0.9
01/01/2014,-0.0604026845638
01/01/2014,12.2
01/01/2014,-0.370967741935
